9.526256918907165527e-01
1.017242789268493652e+00
8.722140192985534668e-01
1.030990481376647949e+00
6.798260211944580078e-01
1.091146111488342285e+00
6.551448702812194824e-01
1.105431318283081055e+00
8.191662430763244629e-01
1.031796455383300781e+00
9.828329682350158691e-01
1.023280382156372070e+00
1.168841361999511719e+00
1.073602437973022461e+00
8.472443222999572754e-01
7.811748981475830078e-01
1.102878332138061523e+00
9.787189960479736328e-01
9.283173680305480957e-01
1.054767608642578125e+00
9.830976724624633789e-01
6.715724468231201172e-01
6.901022195816040039e-01
9.219194650650024414e-01
1.056010842323303223e+00
6.363211274147033691e-01
5.324636697769165039e-01
9.960013031959533691e-01
1.169982790946960449e+00
4.539152681827545166e-01
8.333058953285217285e-01
1.107532620429992676e+00
1.095675468444824219e+00
1.034321665763854980e+00
1.249000310897827148e+00
6.486191153526306152e-01
1.068545937538146973e+00
7.300177216529846191e-01
8.696193695068359375e-01
9.648523330688476562e-01
8.033837676048278809e-01
7.296127080917358398e-01
6.369088292121887207e-01
9.080339670181274414e-01
8.070825934410095215e-01
6.241044998168945312e-01
6.539468169212341309e-01
5.974210500717163086e-01
8.907394409179687500e-01
6.146830320358276367e-01
9.005050659179687500e-01
1.032172679901123047e+00
8.200733661651611328e-01
5.858918428421020508e-01
8.987174034118652344e-01
6.143910288810729980e-01
9.464800357818603516e-01
7.667643427848815918e-01
7.065049409866333008e-01
5.214920043945312500e-01
7.680698037147521973e-01
9.216669201850891113e-01
1.108647227287292480e+00
6.962236166000366211e-01
9.147036075592041016e-01
6.428292393684387207e-01
8.951329588890075684e-01
6.472321152687072754e-01
8.592123389244079590e-01
6.860023736953735352e-01
8.219618797302246094e-01
6.074641942977905273e-01
7.576956748962402344e-01
8.744097352027893066e-01
6.130790710449218750e-01
7.141744494438171387e-01
8.091679215431213379e-01
7.764984369277954102e-01
5.994040369987487793e-01
5.539100766181945801e-01
7.074388265609741211e-01
6.925897002220153809e-01
6.496945023536682129e-01
9.211677908897399902e-01
7.581945061683654785e-01
7.398729324340820312e-01
6.625115871429443359e-01
7.462403774261474609e-01
7.830421328544616699e-01
7.281637191772460938e-01
9.520276784896850586e-01
6.813305616378784180e-01
9.603346586227416992e-01
9.104687571525573730e-01
1.007004261016845703e+00
7.513377070426940918e-01
1.083916902542114258e+00
1.100581765174865723e+00
1.169926285743713379e+00
1.114154458045959473e+00
6.338912844657897949e-01
6.422281265258789062e-01
6.861253976821899414e-01
8.064355254173278809e-01
7.732927799224853516e-01
9.501547217369079590e-01
9.366560578346252441e-01
8.860528469085693359e-01
9.510045051574707031e-01
7.830039262771606445e-01
1.005743145942687988e+00
4.911739528179168701e-01
5.111361145973205566e-01
7.440919280052185059e-01
6.190395355224609375e-01
8.609601259231567383e-01
1.093562126159667969e+00
9.629003405570983887e-01
9.874218106269836426e-01
7.563025951385498047e-01
8.672239780426025391e-01
7.296215891838073730e-01
7.102177143096923828e-01
9.589308500289916992e-01
8.570178151130676270e-01
8.183254003524780273e-01
7.689383029937744141e-01
7.602880001068115234e-01
6.911709308624267578e-01
6.206044554710388184e-01
8.166678547859191895e-01
5.765359401702880859e-01
1.201514840126037598e+00
7.072476744651794434e-01
6.686682105064392090e-01
6.076761484146118164e-01
1.066974401473999023e+00
4.100736975669860840e-01
8.572077155113220215e-01
9.017565846443176270e-01
1.017186880111694336e+00
7.350825071334838867e-01
7.734112143516540527e-01
8.594682216644287109e-01
6.814936399459838867e-01
1.084978222846984863e+00
8.315662741661071777e-01
5.057287812232971191e-01
6.866737604141235352e-01
5.840745568275451660e-01
6.303284764289855957e-01
6.376717686653137207e-01
6.709314584732055664e-01
8.828628659248352051e-01
7.504450678825378418e-01
7.593125104904174805e-01
6.829913854598999023e-01
9.264215230941772461e-01
1.159512877464294434e+00
5.322261452674865723e-01
7.581821084022521973e-01
7.933558225631713867e-01
6.330357193946838379e-01
1.231931805610656738e+00
6.645547151565551758e-01
9.401662349700927734e-01
8.677802085876464844e-01
6.146622896194458008e-01
6.718936562538146973e-01
7.792852520942687988e-01
7.812221646308898926e-01
8.191354274749755859e-01
6.703817844390869141e-01
6.910215616226196289e-01
5.674870014190673828e-01
9.075717926025390625e-01
